site_code,equipment_type,date,count,site_id,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,dow_sin,dow_cos,month_sin,month_cos,lag_1,lag_7,lag_14,lag_30,lag_60,lag_90,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_mean_60,rolling_mean_90,rolling_std_7,rolling_std_14,rolling_std_30,site_mean_demand,site_std_demand,is_holiday
S-CAT-BLR01,BULLDOZER,2026-05-10,1,S-CAT-BLR01,6,10,19,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.0,2.0,3.0,3.0,3.0,3.0,2.2857142857142856,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,1.1126972805283737,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-10,1,S-CAT-BLR01,6,10,19,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.0,3.0,3.0,3.0,3.0,3.0,2.142857142857143,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,1.2149857925879117,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-11,2,S-CAT-BLR01,0,11,20,5,2,2026,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,4.0,3.0,3.0,3.0,3.0,1.8571428571428572,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,1.2149857925879117,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-11,4,S-CAT-BLR01,0,11,20,5,2,2026,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.0,2.0,3.0,3.0,3.0,3.0,1.5714285714285714,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,0.7867957924694432,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-12,4,S-CAT-BLR01,1,12,20,5,2,2026,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4.0,3.0,3.0,3.0,3.0,3.0,1.8571428571428572,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,1.2149857925879117,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-12,3,S-CAT-BLR01,1,12,20,5,2,2026,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4.0,1.0,5.0,3.0,3.0,3.0,2.0,2.642857142857143,2.8,2.4833333333333334,2.488888888888889,1.4142135623730951,1.3926810257774171,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-13,2,S-CAT-BLR01,2,13,20,5,2,2026,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,3.0,1.0,4.0,3.0,3.0,3.0,2.2857142857142856,2.5,2.8,2.4833333333333334,2.488888888888889,1.3801311186847085,1.224744871391589,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-13,5,S-CAT-BLR01,2,13,20,5,2,2026,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2.0,1.0,2.0,3.0,3.0,3.0,2.4285714285714284,2.357142857142857,2.8,2.4833333333333334,2.488888888888889,1.2724180205607034,1.15072838853303,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-14,4,S-CAT-BLR01,3,14,20,5,2,2026,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,5.0,1.0,3.0,3.0,3.0,3.0,3.0,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,1.4142135623730951,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-14,3,S-CAT-BLR01,3,14,20,5,2,2026,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,4.0,2.0,4.0,3.0,3.0,3.0,3.4285714285714284,2.642857142857143,2.8,2.4833333333333334,2.488888888888889,1.1338934190276817,1.3926810257774171,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-15,3,S-CAT-BLR01,4,15,20,5,2,2026,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,3.0,4.0,2.0,3.0,3.0,3.0,3.5714285714285716,2.5714285714285716,2.8,2.4833333333333334,2.488888888888889,0.9759000729485331,1.34245960914949,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-15,5,S-CAT-BLR01,4,15,20,5,2,2026,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,3.0,4.0,3.0,3.0,3.0,3.0,3.4285714285714284,2.642857142857143,2.8,2.4833333333333334,2.488888888888889,0.9759000729485331,1.3363062095621219,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-16,1,S-CAT-BLR01,5,16,20,5,2,2026,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,5.0,3.0,1.0,3.0,3.0,3.0,3.5714285714285716,2.7857142857142856,2.8,2.4833333333333334,2.488888888888889,1.1338934190276817,1.4769288003552106,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-16,2,S-CAT-BLR01,5,16,20,5,2,2026,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.0,2.0,1.0,3.0,3.0,3.0,3.2857142857142856,2.7857142857142856,2.8,2.4833333333333334,2.488888888888889,1.4960264830861911,1.4769288003552106,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-17,2,S-CAT-BLR01,6,17,20,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.0,5.0,1.0,3.0,3.0,3.0,3.2857142857142856,2.857142857142857,2.8,2.4833333333333334,2.488888888888889,1.4960264830861911,1.4064216928154862,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-17,2,S-CAT-BLR01,6,17,20,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.0,4.0,1.0,3.0,3.0,3.0,2.857142857142857,2.9285714285714284,2.8,2.4833333333333334,2.488888888888889,1.3451854182690985,1.328057326976612,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-18,4,S-CAT-BLR01,0,18,21,5,2,2026,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.0,3.0,2.0,3.0,3.0,3.0,2.5714285714285716,3.0,2.8,2.4833333333333334,2.488888888888889,1.2724180205607034,1.2403473458920846,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-18,2,S-CAT-BLR01,0,18,21,5,2,2026,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,4.0,3.0,4.0,3.0,3.0,3.0,2.7142857142857144,3.142857142857143,2.8,2.4833333333333334,2.488888888888889,1.3801311186847085,1.231455852429764,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-19,4,S-CAT-BLR01,1,19,21,5,2,2026,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,2.0,5.0,4.0,3.0,3.0,3.0,2.5714285714285716,3.0,2.8,2.4833333333333334,2.488888888888889,1.3972762620115438,1.2403473458920846,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-19,2,S-CAT-BLR01,1,19,21,5,2,2026,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4.0,1.0,3.0,3.0,3.0,3.0,2.4285714285714284,3.0,2.8,2.4833333333333334,2.488888888888889,1.1338934190276817,1.2403473458920846,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-20,2,S-CAT-BLR01,2,20,21,5,2,2026,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2.0,2.0,2.0,3.0,3.0,3.0,2.5714285714285716,2.9285714285714284,2.8,2.4833333333333334,2.488888888888889,0.9759000729485333,1.2688144505364485,1.2703515668696896,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-20,2,S-CAT-BLR01,2,20,21,5,2,2026,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2.0,2.0,5.0,5.0,3.0,3.0,2.5714285714285716,2.9285714285714284,2.7666666666666666,2.4833333333333334,2.488888888888889,0.9759000729485333,1.2688144505364485,1.2780193008453875,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-21,3,S-CAT-BLR01,3,21,21,5,2,2026,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,2.0,2.0,4.0,4.0,3.0,3.0,2.5714285714285716,2.7142857142857144,2.6666666666666665,2.4833333333333334,2.488888888888889,0.9759000729485333,1.1387288073563855,1.2129568697262454,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-21,4,S-CAT-BLR01,3,21,21,5,2,2026,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,3.0,4.0,3.0,2.0,3.0,3.0,2.7142857142857144,2.642857142857143,2.6333333333333333,2.4833333333333334,2.488888888888889,0.9511897312113419,1.0818177620697813,1.188546876720022,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-22,2,S-CAT-BLR01,4,22,21,5,2,2026,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,4.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.7142857142857144,2.7,2.4833333333333334,2.488888888888889,0.9511897312113419,1.1387288073563855,1.2077336998093462,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-22,5,S-CAT-BLR01,4,22,21,5,2,2026,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,2.0,4.0,5.0,4.0,3.0,3.0,2.7142857142857144,2.642857142857143,2.6666666666666665,2.4833333333333334,2.488888888888889,0.9511897312113419,1.15072838853303,1.2129568697262454,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-23,1,S-CAT-BLR01,5,23,21,5,2,2026,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,5.0,2.0,1.0,2.0,3.0,3.0,2.857142857142857,2.642857142857143,2.7,2.4833333333333334,2.488888888888889,1.2149857925879117,1.15072838853303,1.2635472781569872,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-23,2,S-CAT-BLR01,5,23,21,5,2,2026,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.0,2.0,2.0,3.0,3.0,3.0,2.7142857142857144,2.642857142857143,2.6666666666666665,2.4833333333333334,2.488888888888889,1.3801311186847085,1.15072838853303,1.2954385047312087,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-24,2,S-CAT-BLR01,6,24,21,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.0,2.0,2.0,1.0,3.0,3.0,2.7142857142857144,2.642857142857143,2.6333333333333333,2.4833333333333334,2.488888888888889,1.3801311186847085,1.15072838853303,1.2994251602637361,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-24,2,S-CAT-BLR01,6,24,21,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.0,3.0,2.0,1.0,3.0,3.0,2.7142857142857144,2.642857142857143,2.6666666666666665,2.4833333333333334,2.488888888888889,1.3801311186847085,1.15072838853303,1.268540658512312,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-25,2,S-CAT-BLR01,0,25,22,5,2,2026,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.0,4.0,4.0,1.0,3.0,3.0,2.5714285714285716,2.642857142857143,2.7,2.4833333333333334,2.488888888888889,1.3972762620115438,1.15072838853303,1.2359555845161068,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-25,2,S-CAT-BLR01,0,25,22,5,2,2026,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.0,2.0,2.0,1.0,3.0,3.0,2.2857142857142856,2.5,2.7333333333333334,2.4833333333333334,2.488888888888889,1.2535663410560176,1.0919284281983375,1.2015315896469554,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-26,1,S-CAT-BLR01,1,26,22,5,2,2026,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,2.0,5.0,4.0,2.0,3.0,3.0,2.2857142857142856,2.5,2.7666666666666666,2.4833333333333334,2.488888888888889,1.2535663410560176,1.0919284281983375,1.165105688067746,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-26,3,S-CAT-BLR01,1,26,22,5,2,2026,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.0,1.0,2.0,4.0,3.0,3.0,1.7142857142857142,2.2857142857142856,2.7333333333333334,2.4833333333333334,2.488888888888889,0.4879500364742674,1.0690449676496971,1.2015315896469554,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-27,1,S-CAT-BLR01,2,27,22,5,2,2026,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.357142857142857,2.7,2.4833333333333334,2.488888888888889,0.5773502691896263,1.0818177620697813,1.1788363637137227,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-27,2,S-CAT-BLR01,2,27,22,5,2,2026,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.0,2.0,2.0,3.0,3.0,3.0,1.8571428571428572,2.2857142857142856,2.6,2.4833333333333334,2.488888888888889,0.6900655593423547,1.1387288073563855,1.191926866536875,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-28,1,S-CAT-BLR01,3,28,22,5,2,2026,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,2.0,2.0,3.0,2.0,3.0,3.0,1.8571428571428572,2.2857142857142856,2.566666666666667,2.4833333333333334,2.488888888888889,0.6900655593423547,1.1387288073563855,1.1943352886058398,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-28,3,S-CAT-BLR01,3,28,22,5,2,2026,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,2.0,4.0,5.0,3.0,3.0,1.7142857142857142,2.142857142857143,2.533333333333333,2.4833333333333334,2.488888888888889,0.755928946018455,1.1673205911990765,1.2242755305537405,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-29,1,S-CAT-BLR01,4,29,22,5,2,2026,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,3.0,2.0,2.0,4.0,3.0,3.0,1.8571428571428572,2.0714285714285716,2.466666666666667,2.4833333333333334,2.488888888888889,0.8997354108424377,1.0716117059605346,1.1366415543118706,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-29,5,S-CAT-BLR01,4,29,22,5,2,2026,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,1.0,5.0,3.0,3.0,3.0,1.7142857142857142,2.0,2.3666666666666667,2.4833333333333334,2.488888888888889,0.9511897312113423,1.1094003924504576,1.129031728375319,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-30,0,S-CAT-BLR01,5,30,22,5,2,2026,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,5.0,3.0,1.0,3.0,3.0,3.0,2.2857142857142856,2.0,2.433333333333333,2.4833333333333334,2.488888888888889,1.4960264830861913,1.1094003924504576,1.222866427231762,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-30,3,S-CAT-BLR01,5,30,22,5,2,2026,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.0,5.0,3.0,3.0,1.8571428571428572,1.9285714285714286,2.3333333333333335,2.4833333333333334,2.488888888888889,1.6761634196950517,1.206666464290756,1.2954385047312085,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-31,2,S-CAT-BLR01,6,31,22,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,3.0,2.0,2.0,1.0,3.0,3.0,2.142857142857143,2.0,2.2666666666666666,2.4833333333333334,2.488888888888889,1.6761634196950517,1.240347345892084,1.2015315896469554,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-05-31,3,S-CAT-BLR01,6,31,22,5,2,2026,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.0,1.0,2.0,2.0,3.0,3.0,2.142857142857143,2.0,2.3,2.4833333333333334,2.488888888888889,1.6761634196950517,1.240347345892084,1.1788363637137227,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-01,2,S-CAT-BLR01,0,1,23,6,2,2026,0,0.0,1.0,1.2246467991473532e-16,-1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.4285714285714284,2.0714285714285716,2.3333333333333335,2.4833333333333334,2.488888888888889,1.618347187425374,1.268814450536448,1.1841869998335195,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-01,2,S-CAT-BLR01,0,1,23,6,2,2026,0,0.0,1.0,1.2246467991473532e-16,-1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.2857142857142856,2.0714285714285716,2.3333333333333335,2.4833333333333334,2.488888888888889,1.6035674514745464,1.268814450536448,1.1841869998335195,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-02,2,S-CAT-BLR01,1,2,23,6,2,2026,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,2.0,5.0,1.0,4.0,3.0,3.0,2.4285714285714284,2.0714285714285716,2.3333333333333335,2.4833333333333334,2.488888888888889,1.511857892036909,1.268814450536448,1.1841869998335195,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-02,2,S-CAT-BLR01,1,2,23,6,2,2026,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,2.142857142857143,2.2666666666666666,2.4833333333333334,2.488888888888889,1.0000000000000002,1.2314558524297636,1.1426929274467312,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-03,1,S-CAT-BLR01,2,3,23,6,2,2026,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,2.0,3.0,1.0,4.0,3.0,3.0,2.2857142857142856,2.0714285714285716,2.2666666666666666,2.4833333333333334,2.488888888888889,0.48795003647426677,1.2066664642907563,1.1426929274467312,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-03,2,S-CAT-BLR01,2,3,23,6,2,2026,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0714285714285716,2.1666666666666665,2.4833333333333334,2.488888888888889,0.5773502691896261,1.2066664642907563,1.1167481527997298,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-04,2,S-CAT-BLR01,3,4,23,6,2,2026,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0714285714285716,2.1666666666666665,2.4833333333333334,2.488888888888889,0.5773502691896261,1.2066664642907563,1.1167481527997298,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-04,4,S-CAT-BLR01,3,4,23,6,2,2026,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,2.0,2.0,3.0,2.0,5.0,3.0,1.8571428571428572,2.142857142857143,2.1666666666666665,2.466666666666667,2.488888888888889,0.3779644730092279,1.1673205911990765,1.1167481527997298,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-05,1,S-CAT-BLR01,4,5,23,6,2,2026,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,4.0,2.0,1.0,3.0,4.0,3.0,2.142857142857143,2.2142857142857144,2.2333333333333334,2.45,2.488888888888889,0.8997354108424375,1.2513728724621072,1.1651056880677457,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-05,2,S-CAT-BLR01,4,5,23,6,2,2026,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,2.2142857142857144,2.1666666666666665,2.4,2.488888888888889,1.0,1.2513728724621072,1.1768846465411837,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-06,1,S-CAT-BLR01,5,6,23,6,2,2026,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.1,2.4,2.488888888888889,1.0,0.9607689228305223,1.124952106260222,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-06,2,S-CAT-BLR01,5,6,23,6,2,2026,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.0,1.0,3.0,5.0,4.0,3.0,1.8571428571428572,2.0714285714285716,2.066666666666667,2.3666666666666667,2.488888888888889,1.0690449676496978,0.8287419301647443,1.1426929274467312,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-07,2,S-CAT-BLR01,6,7,23,6,2,2026,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.9666666666666666,2.3333333333333335,2.488888888888889,1.0,0.7844645405527354,0.9994251221140295,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-07,3,S-CAT-BLR01,6,7,23,6,2,2026,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.3333333333333335,2.488888888888889,1.0,0.7844645405527354,0.9826073688810345,3.0825,1.6164377942311454,0
S-CAT-BLR01,BULLDOZER,2026-06-08,3,S-CAT-BLR01,0,8,24,6,2,2026,0,0.0,1.0,1.2246467991473532e-16,-1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.142857142857143,2.0,2.033333333333333,2.3333333333333335,2.488888888888889,1.0690449676496976,0.7844645405527354,0.9994251221140295,3.0825,1.6164377942311454,0
